,ByteBalance,CPU,IOBalance,diskread,diskwrite,weekend
2020-06-26 10:50:00,1.0,3.6,1.0,0.0025648613988359477,0.6378538751722144,
2020-06-26 10:55:00,1.0,3.4,1.0,0.0003945940613593765,0.4798676398784625,
2020-06-26 11:00:00,1.0,3.8,1.0,0.0005918910920390648,0.5209191813327445,
2020-06-26 11:05:00,1.0,4.8,1.0,0.15764032751307094,2.369482532880108,
2020-06-26 11:10:00,1.0,9.0,1.0,2.8997026451894756,3.2880774150324172,
2020-06-26 11:15:00,1.0,11.2,1.0,3.5730492256091546,4.645355111383406,
2020-06-26 11:20:00,0.7999999999999972,10.2,1.0,4.964881128539015,4.658416965482496,
2020-06-26 11:25:00,1.0,4.6,1.0,3.184209660977935,3.6035167487179174,
2020-06-26 11:30:00,1.0,4.0,1.0,0.01025944559534379,0.6689535277890946,
2020-06-26 11:35:00,1.0,21.2,1.0,0.017756732761171942,81.63332265578593,
2020-06-26 11:40:00,1.0,6.2,1.0,0.02742428726447667,1.0346854425636065,
2020-06-26 11:45:00,1.0,3.6,1.0,0.0005918910920390648,0.7361287774415559,
2020-06-26 11:50:00,0.7999999999999972,3.8,1.0,0.0019729703067968827,0.6963212220919491,
2020-06-26 11:55:00,1.0,3.8,1.0,0.006313504981750024,0.5856064587758554,
2020-06-26 12:00:00,1.0,4.4,1.0,0.0005918910920390648,0.619194083602086,
2020-06-26 12:05:00,1.0,3.8,1.0,0.0005918910920390648,0.5868504448805306,
2020-06-26 12:10:00,1.0,4.0,1.0,0.001578376245437506,0.8182318603501197,
2020-06-26 12:15:00,1.0,3.4,1.0,0.0005918910920390648,1.727585702867699,
2020-06-26 12:20:00,1.0,11.6,1.0,0.004340534674953142,1.90920767415028,
2020-06-26 12:25:00,1.0,24.0,1.0,0.01144322777942192,5.940966639402637,
2020-06-26 12:30:00,0.7999999999999972,4.8,1.0,0.000789188122718753,1.9477712433952115,
2020-06-26 12:35:00,0.7999999999999972,4.0,0.7999999999999972,0.0003945940613593765,0.6291459724394878,
2020-06-26 12:40:00,1.0,4.0,1.0,0.0011837821840781297,0.7523005968023336,
2020-06-26 12:45:00,0.7999999999999972,4.0,1.0,0.0003945940613593765,0.6453177918002656,
2020-06-26 12:50:00,0.7999999999999972,4.2,1.0,0.0025648613988359477,0.7025411526153251,
2020-06-26 12:55:00,1.0,4.0,1.0,0.0003945940613593765,0.600534292031958,
2020-06-26 13:00:00,0.7999999999999972,4.0,1.0,0.0009864851533984414,1.685290175308742,
2020-06-26 13:05:00,1.0,4.0,1.0,0.0003945940613593765,0.7000531804059748,
2020-06-26 13:10:00,1.0,4.6,1.0,0.0009864851533984414,1.4190771489082468,
2020-06-26 13:15:00,0.7999999999999972,5.6,1.0,0.0005918910920390648,1.3792695935586399,
2020-06-26 13:20:00,0.7999999999999972,8.0,1.0,0.25964289237446975,6.999598814481242,
2020-06-26 13:25:00,1.0,5.2,1.0,0.00907566341126566,1.5770633842019983,
2020-06-26 13:30:00,0.7999999999999972,26.4,1.0,0.02722699023379698,2.3159911303790737,
2020-06-26 13:35:00,0.7999999999999972,18.0,0.7999999999999972,0.0025648613988359477,0.9550703318643929,
2020-06-26 13:40:00,1.0,4.0,1.0,0.0005918910920390648,0.907798859886735,
2020-06-26 13:45:00,1.0,4.0,1.0,0.0003945940613593765,0.6726854861031201,
2020-06-26 13:50:00,1.0,4.0,1.0,0.0023675643681562593,0.7921081521519404,
2020-06-26 13:55:00,1.0,4.2,1.0,0.0003945940613593765,0.9538263457597179,
2020-06-26 14:00:00,1.0,23.6,1.0,0.0027621584295156355,1.221283358264888,
2020-06-26 14:05:00,1.0,8.2,1.0,0.0003945940613593765,1.125496428204897,
2020-06-26 14:10:00,1.0,4.0,1.0,0.0009864851533984414,0.7361287774415559,
2020-06-26 14:15:00,1.0,3.8,1.0,0.000789188122718753,0.9289466236662136,
2020-06-26 14:20:00,0.5999999999999943,4.0,0.5999999999999943,0.0019729703067968827,0.830671721396872,
2020-06-26 14:25:00,1.0,4.2,1.0,0.0005918910920390648,0.8169878742454447,
2020-06-26 14:30:00,1.0,4.0,1.0,0.0005918910920390648,0.7970840965706414,
2020-06-26 14:35:00,1.0,4.0,1.0,0.0005918910920390648,0.6813933888358467,
2020-06-26 14:40:00,1.0,4.0,1.0,0.0005918910920390648,0.7361287774415559,
2020-06-26 14:45:00,0.7999999999999972,4.0,1.0,0.000789188122718753,0.7460806662789575,
2020-06-26 14:50:00,1.0,4.0,1.0,0.002170267337476571,0.8070359854080431,
2020-06-26 14:55:00,0.7999999999999972,4.0,1.0,0.0003945940613593765,0.6502937362189664,
2020-06-26 15:00:00,1.0,4.0,1.0,0.0005918910920390648,0.600534292031958,
2020-06-26 15:05:00,0.7999999999999972,3.8,1.0,0.0003945940613593765,0.6403418473815646,
2020-06-26 15:10:00,1.0,4.0,1.0,0.003156752490875012,0.654025694532992,
2020-06-26 15:15:00,1.0,4.0,1.0,0.0011837821840781297,0.7212009441854534,
2020-06-26 15:20:00,0.7999999999999972,3.8,1.0,0.0023675643681562593,0.8729672489558291,
2020-06-26 15:25:00,1.0,4.0,1.0,0.0005918910920390648,0.6154621252880604,
2020-06-26 15:30:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.571922611624428,
2020-06-26 15:35:00,1.0,3.8,1.0,0.0005918910920390648,0.5793865282524794,
2020-06-26 15:40:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.5681906533104025,
2020-06-26 15:45:00,1.0,4.0,1.0,0.0003945940613593765,0.6826373749405219,
2020-06-26 15:50:00,1.0,3.4,1.0,0.002170267337476571,0.6279019863348125,
2020-06-26 15:55:00,1.0,3.4,1.0,0.0003945940613593765,0.5744105838337785,
2020-06-26 16:00:00,0.7999999999999972,3.8,0.7999999999999972,0.004340534674953142,1.669118355947964,
2020-06-26 16:05:00,1.0,3.8,1.0,0.001578376245437506,0.7286648608135047,
2020-06-26 16:10:00,1.0,4.0,1.0,0.0013810792147578178,0.6229260419161118,
2020-06-26 16:15:00,1.0,4.0,1.0,0.0005918910920390648,0.6876133193592227,
2020-06-26 16:20:00,1.0,3.8,1.0,0.0019729703067968827,0.6726854861031201,
2020-06-26 16:25:00,1.0,3.8,1.0,0.0005918910920390648,0.6279019863348125,
2020-06-26 16:30:00,1.0,3.6,1.0,0.0005918910920390648,0.6627335972657186,
2020-06-26 16:35:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.5109672924953427,
2020-06-26 16:40:00,0.7999999999999972,4.0,0.7999999999999972,0.06313504981750025,0.7386167496509064,
2020-06-26 16:45:00,1.0,4.0,1.0,0.0029594554601953243,0.7323968191275303,
2020-06-26 16:50:00,1.0,4.0,1.0,0.003156752490875012,0.7149810136620773,
2020-06-26 16:55:00,1.0,4.0,1.0,0.0005918910920390648,0.6851253471498723,
2020-06-26 17:00:00,1.0,4.2,1.0,0.07595935681167998,1.8370564800791176,
2020-06-26 17:05:00,1.0,4.2,1.0,0.11127552530334418,1.2822386773939736,
2020-06-26 17:10:00,1.0,4.0,1.0,0.0013810792147578178,0.8580394156997265,
2020-06-26 17:15:00,1.0,4.0,1.0,0.000789188122718753,0.7610084995350601,
2020-06-26 17:20:00,1.0,4.0,1.0,0.0019729703067968827,0.9513383735503674,
2020-06-26 17:25:00,1.0,4.0,1.0,0.0005918910920390648,0.7212009441854534,
2020-06-26 17:30:00,0.7999999999999972,4.0,1.0,0.0009864851533984414,0.7995720687799915,
2020-06-26 17:35:00,1.0,4.0,1.0,0.0005918910920390648,0.5955583476132571,
2020-06-26 17:40:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.6465617779049407,
2020-06-26 17:45:00,1.0,4.0,1.0,0.0003945940613593765,0.6988091943012996,
2020-06-26 17:50:00,0.4000000000000057,4.0,1.0,0.0029594554601953243,0.6428298195909151,
2020-06-26 17:55:00,1.0,4.0,1.0,0.0009864851533984414,0.683881361045197,
2020-06-26 18:00:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.5831184865665051,
2020-06-26 18:05:00,0.7999999999999972,4.0,1.0,0.0003945940613593765,0.8567954295950513,
2020-06-26 18:10:00,1.0,4.0,1.0,0.0009864851533984414,0.6851253471498723,
2020-06-26 18:15:00,1.0,4.0,1.0,0.000789188122718753,0.7610084995350601,
2020-06-26 18:20:00,0.5999999999999943,4.0,0.7999999999999972,0.0019729703067968827,0.753544582907009,
2020-06-26 18:25:00,1.0,4.0,1.0,0.000789188122718753,0.6627335972657186,
2020-06-26 18:30:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.6863693332545475,
2020-06-26 18:35:00,1.0,4.0,1.0,0.0005918910920390648,0.6204380697067613,
2020-06-26 18:40:00,1.0,4.0,1.0,0.0003945940613593765,0.6017782781366332,
2020-06-26 18:45:00,1.0,4.0,1.0,0.0003945940613593765,0.6901012915685731,
2020-06-26 18:50:00,0.7999999999999972,4.0,1.0,0.002170267337476571,0.6154621252880604,
2020-06-26 18:55:00,1.0,4.0,1.0,0.0005918910920390648,0.6142181391833853,
2020-06-26 19:00:00,1.0,4.0,1.0,0.0005918910920390648,0.6167061113927357,
2020-06-26 19:05:00,0.5999999999999943,4.6,1.0,2.8085232317253626,1.3170702883248793,
2020-06-26 19:10:00,0.5999999999999943,4.0,1.0,0.14856466410180527,1.2486510525677428,
2020-06-26 19:15:00,0.7999999999999972,4.0,1.0,0.0017756732761171944,0.5681906533104025,
2020-06-26 19:20:00,0.7999999999999972,4.4,0.7999999999999972,0.0029594554601953243,0.9413864847129657,
2020-06-26 19:25:00,1.0,4.2,1.0,0.000789188122718753,1.8830839659521001,
2020-06-26 19:30:00,1.0,4.0,1.0,0.0009864851533984414,0.7510566106976585,
2020-06-26 19:35:00,1.0,4.0,1.0,0.0009864851533984414,0.6888573054638979,
2020-06-26 19:40:00,1.0,4.0,1.0,0.0009864851533984414,0.8033040270940173,
2020-06-26 19:45:00,1.0,4.8,1.0,0.0005918910920390648,1.0197576093075038,
2020-06-26 19:50:00,1.0,24.4,1.0,0.0025648613988359477,1.1553520947171019,
2020-06-26 19:55:00,1.0,8.8,1.0,0.0005918910920390648,0.9488504013410168,
2020-06-26 20:00:00,1.0,5.4,1.0,0.6449639932919009,3.65203220680025,
2020-06-26 20:05:00,0.7999999999999972,4.0,1.0,0.001578376245437506,1.0919088033786661,
2020-06-26 20:10:00,1.0,4.0,1.0,0.0009864851533984414,0.802060040989342,
2020-06-26 20:15:00,1.0,4.0,1.0,0.000789188122718753,0.6241700280207869,
2020-06-26 20:20:00,1.0,4.0,1.0,0.002170267337476571,0.9028229154680342,
2020-06-26 20:25:00,0.5999999999999943,4.0,0.7999999999999972,0.0009864851533984414,0.8431115824436239,
2020-06-26 20:30:00,1.0,4.2,1.0,0.0003945940613593765,0.6901012915685731,
2020-06-26 20:35:00,0.5999999999999943,4.0,1.0,0.0005918910920390648,0.535847014588847,
2020-06-26 20:40:00,0.5999999999999943,4.0,0.7999999999999972,0.0005918910920390648,0.647805764009616,
2020-06-26 20:45:00,0.5999999999999943,4.0,1.0,0.0003945940613593765,0.5955583476132571,
2020-06-26 20:50:00,0.5999999999999943,4.0,0.7999999999999972,0.002170267337476571,0.7846442355238893,
2020-06-26 20:55:00,0.7999999999999972,4.0,0.7999999999999972,0.000789188122718753,0.6079982086600093,
2020-06-26 21:00:00,0.7999999999999972,4.0,1.0,0.0011837821840781297,0.6453177918002656,
2020-06-26 21:05:00,1.0,4.0,1.0,0.0005918910920390648,0.8617713740137521,
2020-06-26 21:10:00,1.0,4.0,1.0,0.0011837821840781297,0.6465617779049407,
2020-06-26 21:15:00,0.5999999999999943,4.0,0.7999999999999972,0.0003945940613593765,0.6390978612768895,
2020-06-26 21:20:00,0.7999999999999972,4.0,1.0,0.0025648613988359477,0.9177507487241366,
2020-06-26 21:25:00,0.4000000000000057,4.0,1.0,0.0005918910920390648,0.6390978612768895,
2020-06-26 21:30:00,1.0,4.0,1.0,0.0005918910920390648,0.6789054166264962,
2020-06-26 21:35:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.5383349867981975,
2020-06-26 21:40:00,1.0,4.0,1.0,0.0003945940613593765,0.5955583476132571,
2020-06-26 21:45:00,1.0,4.0,1.0,0.0005918910920390648,0.6428298195909151,
2020-06-26 21:50:00,0.7999999999999972,3.8,1.0,0.0005918910920390648,0.7759363327911627,
2020-06-26 21:55:00,0.7999999999999972,4.0,1.0,0.0019729703067968827,0.7448366801742825,
2020-06-26 22:00:00,0.7999999999999972,4.0,0.7999999999999972,0.0005918910920390648,0.6440738056955904,
2020-06-26 22:05:00,1.0,4.0,1.0,0.0003945940613593765,0.6204380697067613,
2020-06-26 22:10:00,0.7999999999999972,4.0,1.0,0.0011837821840781297,0.6863693332545475,
2020-06-26 22:15:00,0.7999999999999972,3.8,0.7999999999999972,0.0003945940613593765,0.6552696806376672,
2020-06-26 22:20:00,1.0,3.8,1.0,0.0009864851533984414,0.8655033323277779,
2020-06-26 22:25:00,0.7999999999999972,4.0,0.7999999999999972,0.0019729703067968827,0.8070359854080431,
2020-06-26 22:30:00,1.0,4.0,1.0,0.0005918910920390648,0.7921081521519404,
2020-06-26 22:35:00,1.0,3.8,1.0,0.0005918910920390648,0.5744105838337785,
2020-06-26 22:40:00,0.7999999999999972,3.8,1.0,0.0005918910920390648,0.7100050692433766,
2020-06-26 22:45:00,1.0,4.0,1.0,0.0003945940613593765,0.6851253471498723,
2020-06-26 22:50:00,0.5999999999999943,3.8,0.5999999999999943,0.0009864851533984414,0.7858882216285643,
2020-06-26 22:55:00,1.0,4.0,1.0,0.0019729703067968827,0.7809122772098634,
2020-06-26 23:00:00,1.0,3.8,1.0,0.0005918910920390648,0.6913452776732484,
2020-06-26 23:05:00,0.7999999999999972,4.8,0.7999999999999972,1.1897010949985203,1.2847266496033238,
2020-06-26 23:10:00,1.0,4.0,1.0,0.0013810792147578178,0.8269397630828462,
2020-06-26 23:15:00,0.5999999999999943,4.0,0.7999999999999972,0.0005918910920390648,0.7896201799425899,
2020-06-26 23:20:00,1.0,3.4,1.0,0.0005918910920390648,1.0832009006459398,
2020-06-26 23:25:00,1.0,4.0,1.0,0.0023675643681562593,0.7323968191275303,
2020-06-26 23:30:00,1.0,4.8,1.0,0.0009864851533984414,2.082121742700134,
2020-06-26 23:35:00,1.0,4.8,1.0,0.0005918910920390648,0.7846442355238893,
2020-06-26 23:40:00,0.7999999999999972,4.0,0.7999999999999972,0.0005918910920390648,0.795840110465966,
2020-06-26 23:45:00,0.5999999999999943,4.0,0.7999999999999972,0.0003945940613593765,0.6378538751722144,
2020-06-26 23:50:00,1.0,4.0,1.0,0.0005918910920390648,0.7460806662789575,
2020-06-26 23:55:00,1.0,3.8,1.0,0.0019729703067968827,0.7945961243612909,
2020-06-27 00:00:00,1.0,3.8,1.0,0.0005918910920390648,0.759764513430385,
2020-06-27 00:05:00,1.0,3.8,1.0,0.0005918910920390648,0.7236889163948038,
2020-06-27 00:10:00,0.7999999999999972,4.0,0.7999999999999972,0.0011837821840781297,0.7473246523836329,
2020-06-27 00:15:00,0.4000000000000057,4.0,1.0,0.0003945940613593765,0.5781425421478041,
2020-06-27 00:20:00,0.7999999999999972,4.0,1.0,0.0005918910920390648,0.7896201799425899,
2020-06-27 00:25:00,1.0,7.0,1.0,0.19680378810298907,3.6688260192133657,
2020-06-27 00:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 00:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 00:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 00:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 00:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 00:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 01:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 02:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 03:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 04:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 05:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 06:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 07:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 08:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 09:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 10:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 11:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 12:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 13:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:40:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:45:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:50:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 14:55:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:00:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:05:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:10:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:15:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:20:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:25:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:30:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:35:00,0.0,0.0,0.0,0.0,0.0,
2020-06-27 15:40:00,0.0,0.0,0.0,0.0,0.0,
